sample_id,domain,prompt_policy,question_path,question_simplified_path,target_path,target_logical_name,question_text,question_simplified_text,target_yaml_raw,target_yaml_normalized,question_char_count,question_simplified_char_count,target_yaml_char_count,question_word_count,question_simplified_word_count,prompt_pair_similarity,yaml_parse_ok,yaml_document_count,yaml_top_level_key_count,yaml_max_depth,yaml_mapping_nodes,yaml_list_nodes,yaml_scalar_nodes,yaml_total_nodes,normalization_semantics_preserved,validation_status,validation_notes,yaml_hash,duplicate_yaml_group_size,duplicate_prompt_group_size,near_duplicate_group_size,leakage_group,leakage_reasons,split
q12,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q12/question.txt,data/question/Kubernetes/q12/question_simplified.txt,data/docker_compose/Kubernetes/q12/labeled_code.yaml,target_yaml,"I want to set up a DaemonSet yaml named ""fluentd-elasticsearch"" with Pods labeled ""name: fluentd-elasticsearch"" and using 
the image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"".","Set up a DaemonSet YAML named ""fluentd-elasticsearch"" with Pods labeled ""name: fluentd-elasticsearch"" using the image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"".
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
",180,166,348,21,17,0.959302,True,1,4,7,10,1,7,18,True,ok,,4c360f30f21cb83b6056af39b4911dc274bdab8575ad595dab0dceb5856a686a,2,1,1,group_011,exact_yaml_duplicate,test
q13,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q13/question.txt,data/question/Kubernetes/q13/question_simplified.txt,data/docker_compose/Kubernetes/q13/labeled_code.yaml,target_yaml,"Craft a yaml file to define a k8s DaemonSet named ""ds-hostpath"". The DaemonSet should employ the latest version of the nginx image. 
The DaemonSet's metadata must be labeled with ""app: ds-hostpath"". Furthermore, nginx logs need to be mounted to the node's 
/var/log/nginx directory.Ensure using the DirectoryOrCreate option for this purpose.","Create a yaml for a k8s DaemonSet named ""ds-hostpath"". Use the latest nginx image. Label the DaemonSet's metadata with ""app: ds-hostpath"". Mount nginx logs to the node's /var/log/nginx directory using the DirectoryOrCreate option.
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostpath
spec:
  selector:
    matchLabels:
      app: ds-hostpath
  template:
    metadata:
      labels:
        app: ds-hostpath
    spec:
      containers:
      - name: nginx
        image: nginx:latest
        volumeMounts:
        - name: nginx-logs
          mountPath: /var/log/nginx
      volumes:
      - name: nginx-logs
        hostPath:
          path: /var/log/nginx
          type: DirectoryOrCreate
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostpath
spec:
  selector:
    matchLabels:
      app: ds-hostpath
  template:
    metadata:
      labels:
        app: ds-hostpath
    spec:
      containers:
      - image: nginx:latest
        name: nginx
        volumeMounts:
        - mountPath: /var/log/nginx
          name: nginx-logs
      volumes:
      - hostPath:
          path: /var/log/nginx
          type: DirectoryOrCreate
        name: nginx-logs
",341,231,473,54,37,0.58348,True,1,4,9,13,3,12,28,True,ok,,72d21e5befb194489f5056a0888d1a6fb5e162bf2c93f040f2c44517e37e3fd2,3,1,1,group_012,exact_yaml_duplicate,validation
q14,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q14/question.txt,data/question/Kubernetes/q14/question_simplified.txt,data/docker_compose/Kubernetes/q14/labeled_code.yaml,target_yaml,"Design a Kubernetes yaml file for a DaemonSet with the following specifications:
1. The template metadata label the pods with the name ""fluentd-elasticsearch"".
2. It should contain a single container named ""fluentd-elasticsearch"" that uses the image quay.io/fluentd_elasticsearch/fluentd:v2.5.2.
3. This container should have specific resource requirements:
    - Set a memory limit of 200Mi.
    - Request 100m of CPU and 200Mi of memory.","Design a DaemonSet YAML with the following specs:
1. Pods labeled ""fluentd-elasticsearch"".
2. Single container named ""fluentd-elasticsearch"" using image quay.io/fluentd_elasticsearch/fluentd:v2.5.2.
3. Container resource requirements:
   - Memory limit: 200Mi.
   - CPU request: 100m, Memory request: 200Mi.
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
  labels:
    k8s-app: fluentd-logging
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - name: fluentd-elasticsearch
        image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        resources:
          limits:
            memory: 200Mi
          requests:
            cpu: 100m
            memory: 200Mi","apiVersion: apps/v1
kind: DaemonSet
metadata:
  labels:
    k8s-app: fluentd-logging
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
        resources:
          limits:
            memory: 200Mi
          requests:
            cpu: 100m
            memory: 200Mi
",439,308,514,62,36,0.04918,True,1,4,9,14,1,11,26,True,ok,,cc4bfa8aed3927ff64330792350057962b32e9003b5cd0c78bf421dc15c8eabb,1,1,1,group_013,sample_id_only,train
q15,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q15/question.txt,data/question/Kubernetes/q15/question_simplified.txt,data/docker_compose/Kubernetes/q15/labeled_code.yaml,target_yaml,"Given the following YAML, please help me define the containers named ""fluentd-elasticsearch"" with image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"" for this DaemonSet.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
```","Define ""fluentd-elasticsearch"" containers with image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"" for this DaemonSet.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
```","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
",409,358,348,36,27,0.87699,True,1,4,7,10,1,7,18,True,ok,,4c360f30f21cb83b6056af39b4911dc274bdab8575ad595dab0dceb5856a686a,2,1,1,group_011,exact_yaml_duplicate,test
q16,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q16/question.txt,data/question/Kubernetes/q16/question_simplified.txt,data/docker_compose/Kubernetes/q16/labeled_code.yaml,target_yaml,"Given the YAML describing a DaemonSet for `fluentd-elasticsearch`, Add the necessary `tolerations` to allow the DaemonSet to be 
scheduled on master nodes. Ensure that the specific ""key"" used to identify master nodes is `node-role.kubernetes.io/master`.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch
```
","Add `tolerations` with the key `node-role.kubernetes.io/master` to the `DaemonSet` YAML for `fluentd-elasticsearch` to allow scheduling on master nodes.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch
```
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      tolerations:
        - effect: NoSchedule
          key: node-role.kubernetes.io/master
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
      tolerations:
      - effect: NoSchedule
        key: node-role.kubernetes.io/master
",611,510,442,59,42,0.597586,True,1,4,7,11,2,9,22,True,ok,,8c2ff963334d6ff898214788ce8c8fa7fc97d4bbc9aac16ae8458a4f86633896,2,1,1,group_014,exact_yaml_duplicate,test
q17,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q17/question.txt,data/question/Kubernetes/q17/question_simplified.txt,data/docker_compose/Kubernetes/q17/labeled_code.yaml,target_yaml,"Given the following YAML for a DaemonSet named hostalias-daemonset, please help me specify a host alias for the Pod. 
The IP address for the alias is ""10.1.2.3"" and the hostname should be ""myapp.local"".
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: hostalias-daemonset
spec:
  selector:
    matchLabels:
      app: hostalias-daemonset
  template:
    metadata:
      labels:
        app: hostalias-daemonset
    spec:
      containers:
      - name: busybox
        image: busybox
        command: [""sleep"", ""3600""]
```","Specify a host alias for the DaemonSet named hostalias-daemonset. Use the IP address ""10.1.2.3"" and set the hostname as ""myapp.local"".
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: hostalias-daemonset
spec:
  selector:
    matchLabels:
      app: hostalias-daemonset
  template:
    metadata:
      labels:
        app: hostalias-daemonset
    spec:
      containers:
      - name: busybox
        image: busybox
        command: [""sleep"", ""3600""]
```","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: hostalias-daemonset
spec:
  selector:
    matchLabels:
      app: hostalias-daemonset
  template:
    metadata:
      labels:
        app: hostalias-daemonset
    spec:
      hostAliases: 
      - ip: ""10.1.2.3""
        hostnames:
        - ""myapp.local""  
      containers:
      - name: busybox
        image: busybox
        command: [""sleep"", ""3600""] ","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: hostalias-daemonset
spec:
  selector:
    matchLabels:
      app: hostalias-daemonset
  template:
    metadata:
      labels:
        app: hostalias-daemonset
    spec:
      containers:
      - command:
        - sleep
        - '3600'
        image: busybox
        name: busybox
      hostAliases:
      - hostnames:
        - myapp.local
        ip: 10.1.2.3
",531,463,409,61,48,0.752613,True,1,4,8,11,4,11,26,True,ok,,a714e451e123610a0bb82952d46ae17fa3e8315a1cb4f86d55e0f0d016ebbeec,2,1,1,group_015,exact_yaml_duplicate,validation
q18,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q18/question.txt,data/question/Kubernetes/q18/question_simplified.txt,data/docker_compose/Kubernetes/q18/labeled_code.yaml,target_yaml,"Given the following YAML for a DaemonSet, please help me add a nodeSelector, ensure the Pods run only on nodes with the label ""disktype=ssd"".
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: nodeselector-daemonset
spec:
  selector:
    matchLabels:
      app: nodeselector-daemonset
  template:
    metadata:
      labels:
        app: nodeselector-daemonset
    spec:
      containers:
      - name: busybox
        image: busybox
        command: [""sleep"", ""3600""]
```","Add a nodeSelector to the given DaemonSet YAML to ensure Pods run only on nodes labeled ""disktype=ssd"".
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: nodeselector-daemonset
spec:
  selector:
    matchLabels:
      app: nodeselector-daemonset
  template:
    metadata:
      labels:
        app: nodeselector-daemonset
    spec:
      containers:
      - name: busybox
        image: busybox
        command: [""sleep"", ""3600""]
```
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: nodeselector-daemonset
spec:
  selector:
    matchLabels:
      app: nodeselector-daemonset
  template:
    metadata:
      labels:
        app: nodeselector-daemonset
    spec:
      nodeSelector:
        disktype: ssd
      containers:
      - name: busybox
        image: busybox
        command: [""sleep"", ""3600""]","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: nodeselector-daemonset
spec:
  selector:
    matchLabels:
      app: nodeselector-daemonset
  template:
    metadata:
      labels:
        app: nodeselector-daemonset
    spec:
      containers:
      - command:
        - sleep
        - '3600'
        image: busybox
        name: busybox
      nodeSelector:
        disktype: ssd
",479,442,371,53,46,0.824873,True,1,4,8,11,2,10,23,True,ok,,9362d78b5555b60c5009ae10ae14f5f5d7d28e18adb8a48b01fab7eb4621671a,2,1,1,group_016,exact_yaml_duplicate,test
q19,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q19/question.txt,data/question/Kubernetes/q19/question_simplified.txt,data/docker_compose/Kubernetes/q19/labeled_code.yaml,target_yaml,"Given the following YAML for a DaemonSet named initcontainer, please help me add an initialization container named ""init-myservice"" with the image busybox.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: initcontainer
spec:
  selector:
    matchLabels:
      app: initcontainer
  template:
    metadata:
      labels:
        app: initcontainer
    spec:
      containers:
      - name: busybox
        image: busybox
        command: [""sleep"", ""3600""]
```","Add an initialization container named ""init-myservice"" with the image busybox to the given YAML for a DaemonSet named initcontainer.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: initcontainer
spec:
  selector:
    matchLabels:
      app: initcontainer
  template:
    metadata:
      labels:
        app: initcontainer
    spec:
      containers:
      - name: busybox
        image: busybox
        command: [""sleep"", ""3600""]
```","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: initcontainer
spec:
  selector:
    matchLabels:
      app: initcontainer
  template:
    metadata:
      labels:
        app: initcontainer
    spec:
      initContainers: 
      - name: init-myservice
        image: busybox
        command: ['sh', '-c', 'echo Initializing... && sleep 2']
      containers:
      - name: busybox
        image: busybox
        command: [""sleep"", ""3600""]","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: initcontainer
spec:
  selector:
    matchLabels:
      app: initcontainer
  template:
    metadata:
      labels:
        app: initcontainer
    spec:
      containers:
      - command:
        - sleep
        - '3600'
        image: busybox
        name: busybox
      initContainers:
      - command:
        - sh
        - -c
        - echo Initializing... && sleep 2
        image: busybox
        name: init-myservice
",466,443,442,49,46,0.656371,True,1,4,8,11,4,14,29,True,ok,,ed7ae9bc0792b914677b130fad519ec5f6ae45405562fd2ea73b0c6dfa820c04,2,1,1,group_017,exact_yaml_duplicate,validation
q20,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q20/question.txt,data/question/Kubernetes/q20/question_simplified.txt,data/docker_compose/Kubernetes/q20/labeled_code.yaml,target_yaml,"Given the following YAML for a DaemonSet named dnsconfig, please help me configure its DNS by adding a nameserver ""8.8.8.8"".
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: dnsconfig
spec:
  selector:
    matchLabels:
      app: dnsconfig
  template:
    metadata:
      labels:
        app: dnsconfig
    spec:
      containers:
      - name: nginx
        image: nginx:latest
```","Configure DNS for DaemonSet dnsconfig by adding nameserver ""8.8.8.8"". Given:
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: dnsconfig
spec:
  selector:
    matchLabels:
      app: dnsconfig
  template:
    metadata:
      labels:
        app: dnsconfig
    spec:
      containers:
      - name: nginx
        image: nginx:latest
```
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: dnsconfig
spec:
  selector:
    matchLabels:
      app: dnsconfig
  template:
    metadata:
      labels:
        app: dnsconfig
    spec:
      dnsConfig:
        nameservers:
        - 8.8.8.8
        searches:
        - mydomain.com
      containers:
      - name: nginx
        image: nginx:latest
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: dnsconfig
spec:
  selector:
    matchLabels:
      app: dnsconfig
  template:
    metadata:
      labels:
        app: dnsconfig
    spec:
      containers:
      - image: nginx:latest
        name: nginx
      dnsConfig:
        nameservers:
        - 8.8.8.8
        searches:
        - mydomain.com
",391,344,356,45,35,0.812298,True,1,4,7,11,3,9,23,True,ok,,f95047260fd05de902f88035f4d17c472bed92a50553ca778c563f641a5df21e,2,1,1,group_018,exact_yaml_duplicate,test
q21,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q21/question.txt,data/question/Kubernetes/q21/question_simplified.txt,data/docker_compose/Kubernetes/q21/labeled_code.yaml,target_yaml,"Given the following YAML for a DaemonSet, please assist me in setting up node affinity to ensure 
that it only runs on nodes with a specific field ""key-name"" that has the value ""value-name"".
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
```","Set up node affinity in the DaemonSet YAML to run only on nodes with a specific field ""key-name"" having the value ""value-name"". Given:
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
```
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      affinity:
        nodeAffinity:
          requiredDuringSchedulingIgnoredDuringExecution:
            nodeSelectorTerms:
            - matchExpressions:
              - key: key-name
                operator: In
                values:
                - value-name
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      affinity:
        nodeAffinity:
          requiredDuringSchedulingIgnoredDuringExecution:
            nodeSelectorTerms:
            - matchExpressions:
              - key: key-name
                operator: In
                values:
                - value-name
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
",543,488,616,58,48,0.808324,True,1,4,13,15,4,10,29,True,ok,,e2c58f15b5c78b09ad813ee2e05e3b3de1350cbd9596585a1403793de031cc54,2,1,1,group_019,exact_yaml_duplicate,validation
q22,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q22/question.txt,data/question/Kubernetes/q22/question_simplified.txt,data/docker_compose/Kubernetes/q22/labeled_code.yaml,target_yaml,"Given the following YAML, I need to expose the nginx container on port 80 within the container, and have it mapped to 
port 30080 on the host. Please help me set up the correct port configuration for this.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostport
spec:
  selector:
    matchLabels:
      app: ds-hostport
  template:
    metadata:
      labels:
        app: ds-hostport
    spec:
      containers:
      - name: nginx
        image: nginx:latest
```","Set up port configuration to expose nginx container on port 80 within the container and map it to port 30080 on the host. Use the following YAML:
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostport
spec:
  selector:
    matchLabels:
      app: ds-hostport
  template:
    metadata:
      labels:
        app: ds-hostport
    spec:
      containers:
      - name: nginx
        image: nginx:latest
```","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostport
spec:
  selector:
    matchLabels:
      app: ds-hostport
  template:
    metadata:
      labels:
        app: ds-hostport
    spec:
      containers:
      - name: nginx
        image: nginx:latest
        ports:
        - name: http
          containerPort: 80
          hostPort: 30080","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostport
spec:
  selector:
    matchLabels:
      app: ds-hostport
  template:
    metadata:
      labels:
        app: ds-hostport
    spec:
      containers:
      - image: nginx:latest
        name: nginx
        ports:
        - containerPort: 80
          hostPort: 30080
          name: http
",478,418,354,62,51,0.780488,True,1,4,9,11,2,10,23,True,ok,,23ad4771314049fe24203e90c95f29b576f316b3c3eff2cbcce24b67b89b6176,2,1,1,group_020,exact_yaml_duplicate,validation
q23,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q23/question.txt,data/question/Kubernetes/q23/question_simplified.txt,data/docker_compose/Kubernetes/q23/labeled_code.yaml,target_yaml,"I want to set up a DaemonSet yaml named ""fluentd-elasticsearch"" where Pods are labeled ""name: fluentd-elasticsearch"". 
They should tolerate scheduling on nodes labeled ""node-role.kubernetes.io/master"" with effect ""NoSchedule"" and use the 
image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"".","Set up a DaemonSet YAML named ""fluentd-elasticsearch"" with Pods labeled ""name: fluentd-elasticsearch"". Pods should tolerate scheduling on nodes labeled ""node-role.kubernetes.io/master"" with effect ""NoSchedule"" and use the image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"".
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      tolerations:
        - effect: NoSchedule
          key: node-role.kubernetes.io/master
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
      tolerations:
      - effect: NoSchedule
        key: node-role.kubernetes.io/master
",292,276,442,34,30,0.700885,True,1,4,7,11,2,9,22,True,ok,,8c2ff963334d6ff898214788ce8c8fa7fc97d4bbc9aac16ae8458a4f86633896,2,1,1,group_014,exact_yaml_duplicate,test
q24,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q24/question.txt,data/question/Kubernetes/q24/question_simplified.txt,data/docker_compose/Kubernetes/q24/labeled_code.yaml,target_yaml,"Given the following YAML that creates a DaemonSet, please help me mount a host directory named /var/log/nginx to the 
nginx container in the path /var/log/nginx.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostpath
spec:
  selector:
    matchLabels:
      app: ds-hostpath
  template:
    metadata:
      labels:
        app: ds-hostpath
    spec:
      containers:
      - name: nginx
        image: nginx:latest
```","Mount host directory /var/log/nginx to nginx container at /var/log/nginx in the given DaemonSet YAML.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostpath
spec:
  selector:
    matchLabels:
      app: ds-hostpath
  template:
    metadata:
      labels:
        app: ds-hostpath
    spec:
      containers:
      - name: nginx
        image: nginx:latest
```","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostpath
spec:
  selector:
    matchLabels:
      app: ds-hostpath
  template:
    metadata:
      labels:
        app: ds-hostpath
    spec:
      containers:
      - name: nginx
        image: nginx:latest
        volumeMounts:
        - name: nginx-logs
          mountPath: /var/log/nginx
      volumes:
      - name: nginx-logs
        hostPath:
          path: /var/log/nginx
          type: DirectoryOrCreate
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostpath
spec:
  selector:
    matchLabels:
      app: ds-hostpath
  template:
    metadata:
      labels:
        app: ds-hostpath
    spec:
      containers:
      - image: nginx:latest
        name: nginx
        volumeMounts:
        - mountPath: /var/log/nginx
          name: nginx-logs
      volumes:
      - hostPath:
          path: /var/log/nginx
          type: DirectoryOrCreate
        name: nginx-logs
",434,374,473,49,38,0.63097,True,1,4,9,13,3,12,28,True,ok,,72d21e5befb194489f5056a0888d1a6fb5e162bf2c93f040f2c44517e37e3fd2,3,1,1,group_012,exact_yaml_duplicate,validation
q25,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q25/question.txt,data/question/Kubernetes/q25/question_simplified.txt,data/docker_compose/Kubernetes/q25/labeled_code.yaml,target_yaml,"Create a DaemonSet with Pods labeled ""name: priority"" that uses the latest nginx image. Ensure that the pods created by 
this DaemonSet are given the ""system-cluster-critical"" priority class.
","Create a DaemonSet with Pods labeled ""name: priority"" using latest nginx image. Pods should have ""system-cluster-critical"" priority class.
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: priority
spec:
  selector:
    matchLabels:
      name: priority
  template:
    metadata:
      labels:
        name: priority
    spec:
      containers:
      - name: nginx
        image: nginx:latest
      priorityClassName: system-cluster-critical
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: priority
spec:
  selector:
    matchLabels:
      name: priority
  template:
    metadata:
      labels:
        name: priority
    spec:
      containers:
      - image: nginx:latest
        name: nginx
      priorityClassName: system-cluster-critical
",192,139,307,28,18,0.792683,True,1,4,7,10,1,8,19,True,ok,,5aa073d9d91bffe53e3dabbd38e5a3ec1176d858e65e97403e3d1d77dd347b5e,1,1,1,group_021,sample_id_only,train
q26,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q26/question.txt,data/question/Kubernetes/q26/question_simplified.txt,data/docker_compose/Kubernetes/q26/labeled_code.yaml,target_yaml,"Create a DaemonSet with Pods labeled ""name: readiness"" that uses the latest nginx image. Ensure that a readiness probe is configured to 
check the root path on port 80 with an initial delay of 5 seconds.
","Create a DaemonSet with Pods labeled ""name: readiness"" using latest nginx image. Set a readiness probe to check root path on port 80 with 5s initial delay.
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: readiness
spec:
  selector:
    matchLabels:
      name: readiness
  template:
    metadata:
      labels:
        name: readiness
    spec:
      containers:
      - name: nginx
        image: nginx:latest
        readinessProbe:
          httpGet:
            path: /
            port: 80
          initialDelaySeconds: 5
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: readiness
spec:
  selector:
    matchLabels:
      name: readiness
  template:
    metadata:
      labels:
        name: readiness
    spec:
      containers:
      - image: nginx:latest
        name: nginx
        readinessProbe:
          httpGet:
            path: /
            port: 80
          initialDelaySeconds: 5
",204,156,378,36,27,0.834734,True,1,4,9,12,1,10,23,True,ok,,aada86413cb9a4425c63ff66d8c4ee17b0576f4ff28d3f5d1f5bd42a8838ad4f,1,1,1,group_022,sample_id_only,train
